_c0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_level
109199,3dwDBE5AMcHLxemIAEp2xb,Enrico Sangiuliano,Silence EP,Future Dust - Original Mix,59,509090,False,0.788,0.915,7,-4.904,1,0.0431,0.000695,0.839,0.0962,0.0934,132.005,4.0,techno,High Energy
109202,6koq1DWY1e6JVFy7wQgYCo,KAS:ST;Gordo;Ki Bae,Leaving Earth,Leaving Earth,49,303431,False,0.573,0.891,4,-7.074,0,0.0452,0.00908,0.835,0.0601,0.038,129.976,4.0,techno,High Energy
109205,56AWIKxIgIzRAOWh4u3kNE,Solomun;Keinemusik;Adam Port;&ME;Rampa,"Nobody Is Not Loved, Remixes, Pt. 3",Never Sleep Again (Keinemusik Remix),20,432360,False,0.804,0.819,0,-9.619,0,0.044,0.000203,0.935,0.0832,0.372,119.993,4.0,techno,High Energy
109206,5pBucw37w7mT856uaYgRUP,Joyhauser,Crawler,Crawler,42,323337,False,0.704,0.971,11,-7.101,1,0.0467,0.000653,0.833,0.0942,0.0513,132.008,4.0,techno,High Energy
109207,3ZUGQQQdTteMWdPg2bvLsp,ATB;Topic;A7S;Tiësto,Your Love (9PM) [Tiësto Remix],Your Love (9PM) - Tiësto Remix,57,186531,False,0.689,0.914,7,-3.258,1,0.0421,0.00485,0.00134,0.179,0.465,128.013,4.0,techno,High Energy
109209,59045ItmzUQOThHA1C1yJF,Droplex,MY SPIRIT (2016),My Spirit - Original Mix,29,324923,False,0.875,0.81,0,-4.852,1,0.0714,0.0745,0.903,0.0896,0.133,130.012,4.0,techno,High Energy
109210,4preSlFr0bYsRHm9WxAcE9,Cascada,Platinum,Bad Boy,49,191843,False,0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,4.0,techno,High Energy
109214,7s8KnzvB2qfpeOrlpKpH28,Joris Voorn;Yotto,Four (Remixes Deluxe),Antigone (Yotto Remix),22,242432,False,0.688,0.827,4,-8.345,1,0.0433,0.0144,0.838,0.396,0.131,123.001,4.0,techno,High Energy
109220,1CgbwsrNDlFrRuk2ebQ7zr,ATB,Movin' Melodies,9Pm (Till I Come),64,193880,False,0.672,0.941,9,-6.427,0,0.0494,0.0276,0.926,0.149,0.754,130.218,4.0,techno,High Energy
109222,7GYLsGlCPqSkLBNDC5mVyl,Thomas Gold;Jillian Edwards,Magic,Magic,48,170502,False,0.629,0.882,8,-5.231,1,0.0449,0.0502,5.84E-4,0.0971,0.436,105.004,4.0,techno,High Energy
109223,5BeV0OiC4VQ3TG7ZlNHHsz,Gammer;Naeleck;Hige Driver,Virtual Gaming (Gammer Remix),Virtual Gaming - Gammer Remix,55,158158,False,0.496,0.98,11,-3.434,0,0.0474,0.000291,0.318,0.353,0.391,150.008,4.0,techno,High Energy
109225,68p0qxKUrXRUYdLX6IghFk,Paul van Dyk;Chris Bekker;Jan Dzialek,Rhapsody,Rhapsody,50,198750,False,0.446,0.941,10,-6.566,0,0.0387,0.000377,0.924,0.233,0.0653,127.99,4.0,techno,High Energy
109229,2vfSCFvMbpf4hwxt22Wx7b,Amelie Lens,"A-Sides, Vol. 6",In Silence,51,393740,False,0.736,0.845,1,-12.017,1,0.0377,0.00548,0.901,0.111,0.198,128.009,4.0,techno,High Energy
109232,5uGAsQOyfMih2F9Zk8TkYH,Charlotte de Witte,Return To Nowhere EP,Sgadi Li Mi,54,384387,False,0.765,0.94,6,-9.784,0,0.0605,0.0597,0.932,0.106,0.0528,135.009,4.0,techno,High Energy
109234,3pEuO9J2MTEmec8kUfYYvl,Real McCoy,Another Night,Another Night,64,236933,False,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,4.0,techno,High Energy
109237,3uJnYKR844kT7MLpm0cquz,Darren Styles;Da Tweekaz,The Qontinent 2017,Us Against The World (Da Tweekaz Remix),57,222400,False,0.478,0.878,1,-3.431,0,0.0403,0.0431,1.93E-5,0.0719,0.289,149.671,4.0,techno,High Energy
109238,1arJHhz6TxMV50SNvSmGnV,Sash!,It's My Life,Ecuador - Original Radio Edit,67,212133,False,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885,4.0,techno,High Energy
109239,3P4lqTLBjHHIqszDF8xB8F,Talla 2XLC;Roland Klein,Nexus Point,Nexus Point,46,223767,False,0.374,0.96,4,-6.075,0,0.0499,7.42e-05,0.978,0.736,0.129,139.999,4.0,techno,High Energy
109240,7aEivHwZvqNHoqsXoNKcWL,Tiga;Tiësto,Mind Dimension (Tiësto Remix),Mind Dimension - Tiësto Remix,60,220952,False,0.844,0.907,6,-5.432,1,0.147,0.0207,0.505,0.0419,0.0743,126.03,4.0,techno,High Energy
109243,79CUrU5o2KAVDTNm4x3eGU,The Prodigy,The Fat of the Land,Firestarter,64,279800,False,0.545,0.948,11,-5.098,1,0.0779,0.00335,0.364,0.226,0.355,141.507,4.0,techno,High Energy
109244,3PE8sxELICJTegNFMriRyM,Alignment,ROUND ONE,Devil Dance,6,332717,False,0.603,0.982,6,-4.088,1,0.0506,3.05e-05,0.768,0.0797,0.111,140.006,4.0,techno,High Energy
109246,3ufj6x8nitVdtKBiZFx8VR,U96;Claude Oliver Rudolph,20.000 Meilen unter dem Meer,"Ich, Nemo",35,279240,False,0.498,0.825,5,-8.072,0,0.0534,0.0225,0.0238,0.187,0.141,129.999,4.0,techno,High Energy
109247,5wIEoWpswKLoEMuX1XYkrN,Victor Ruiz;Vitor Munhoz;Frankov,10 Years Compilation,So Far So Good - Frankov Remix 2022,0,307500,False,0.806,0.96,2,-5.365,1,0.0487,0.00522,0.869,0.0514,0.868,127.994,4.0,techno,High Energy
109248,6wptozcE7gLLscFWnhUgxB,Miss Kittin;The Hacker,Tsugi Electro,Frank Sinatra,2,232417,False,0.866,0.847,10,-4.498,0,0.041,0.000937,0.0145,0.0549,0.644,124.841,4.0,techno,High Energy
109249,0ZHg7hCAw12rUubxS4fgGU,Ryoko Hirosue,RH Singles&...〜edition de luxe〜,大スキ!,33,271653,False,0.719,0.903,8,-5.758,1,0.0326,0.17,0.0162,0.265,0.786,101.491,4.0,techno,High Energy
109250,17pKBF6PSmtlRxIgdTAkVn,ATB;Morten Granau,Ecstasy (Morten Granau Remix),Ecstasy - Morten Granau Remix,51,350487,False,0.687,0.851,6,-7.485,0,0.0418,0.321,0.502,0.228,0.548,137.991,4.0,techno,High Energy
109252,3w5ugWaYMy17jjyUXNA7yq,A*S*Y*S;Kai Tracid,"Rave the Planet: Supporter Series, Vol. 009",Rave The Planet,56,407819,False,0.705,0.957,11,-6.026,1,0.0406,0.00947,0.835,0.125,0.0615,133.007,4.0,techno,High Energy
109253,6JJejnJxv6M281R3hWN5Ih,Corvad,Fragile,Fragile,24,159850,False,0.852,0.845,0,-6.84,1,0.0408,0.857,0.934,0.0966,0.387,125.006,4.0,techno,High Energy
109256,4tV6ku4jEYw9L5gZuNpCbP,Gammer;Darren Styles,DYSYLM,DYSYLM,57,176051,False,0.532,0.878,7,-3.933,0,0.215,0.0102,0.201,0.169,0.385,169.962,4.0,techno,High Energy
109257,6NTp5oiGGtpnCP9xTxytDh,Zedd;Liam Payne,LP1,Get Low (With Zedd),41,203980,False,0.726,0.926,1,-3.523,1,0.0534,0.0269,3.86E-6,0.0519,0.545,108.0,4.0,techno,High Energy
109267,5Ig2RPAPLrkAkFpyr8uAPj,Deborah de Luca,You're Toxic,You're Toxic,58,371555,False,0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,4.0,techno,High Energy
109268,0s9PamCNwYSK5hjmlUZtNZ,Sian,Midnight / Energy,Midnight,41,276000,False,0.795,0.895,10,-5.024,0,0.0495,0.000168,0.87,0.093,0.192,120.01,4.0,techno,High Energy
109269,7rbIaUUlcwCa1PZMrTErxq,Moonwalk,Elessar - EP,Elessar,46,391250,False,0.752,0.889,6,-9.421,0,0.0418,0.0171,0.846,0.14,0.177,123.993,4.0,techno,High Energy
109271,50OKS8aOeuiegMnJuPKUeN,Charlotte de Witte,Apollo EP,Apollo - Original Mix,54,420684,False,0.742,0.855,1,-8.344,0,0.0611,0.0317,0.81,0.119,0.0455,138.008,4.0,techno,High Energy
109273,5YDbSfN5oKWBoeyf9nBA38,Sam Paganini,Satellite,Rave,55,405699,False,0.763,0.807,5,-7.399,0,0.044,0.000137,0.909,0.295,0.33,124.989,4.0,techno,High Energy
109274,09KVvb0849JV9TRFpTiY0l,Scooter;Timmy Trumpet,Paul Is Dead,Paul Is Dead,57,174291,False,0.504,0.891,6,-4.175,0,0.126,0.33,8.65E-6,0.191,0.295,169.886,4.0,techno,High Energy
109276,2XWBbVold8LNroIDyeockI,Reinier Zonneveld;HI-LO;Oliver Heldens,Flying Octopus,Flying Octopus,57,211617,False,0.643,0.968,6,-5.894,1,0.0644,0.00153,0.853,0.105,0.473,131.035,4.0,techno,High Energy
109279,5AcCFMfAjIxq07cibmttEo,Einmusik;Lexer;Jyll,Leave You,Leave You,54,234005,False,0.673,0.84,1,-7.564,1,0.0349,0.0197,0.234,0.0865,0.529,119.991,4.0,techno,High Energy
109280,7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,False,0.414,0.841,3,-11.131,0,0.0535,0.0529,0.9,0.134,0.331,125.003,4.0,techno,High Energy
109283,57Y9YzDxXB2sVlhvqK94sK,York;Kryder,On The Beach (Kryder Remix),On The Beach - Kryder Remix,54,173841,False,0.565,0.899,1,-6.016,1,0.0324,0.00576,0.795,0.162,0.111,123.988,4.0,techno,High Energy
109287,2v5Us4Zi4EbZ2taztKbl1i,Talla 2XLC;Alexandra Badoi,Revive My Light,Revive My Light,41,243478,False,0.518,0.997,4,-4.191,0,0.0732,0.0148,0.0101,0.362,0.166,137.985,4.0,techno,High Energy
109289,7d1GOp9B1tcl9Z31eF1nkI,Deniz Koyu;Elliphant,Tomorrowland Music - The Reflection of Love Singles,Clicks,3,207096,False,0.65,0.966,8,-5.166,1,0.0525,0.0114,0.68,0.109,0.603,124.003,4.0,techno,High Energy
109290,3LMhecVvaLsMHo89N0uYdY,Giorgia Angiuli,Armada Electronic Elements - ADE 2022,You Inspire Me,2,240000,False,0.56,0.876,2,-6.62,1,0.0342,0.0202,0.857,0.805,0.0709,128.983,4.0,techno,High Energy
109291,3t0xzfmXzIMbG3BFYeJEmr,Scooter,Bora! Bora! Bora!,Bora! Bora! Bora!,33,192000,False,0.664,0.926,9,-5.646,0,0.0439,0.0457,0.731,0.785,0.603,139.926,4.0,techno,High Energy
109293,7CYS0ibZaJm201ZKonnqih,Enrico Sangiuliano,Sound Of Space EP,The Sound Of Space,56,498461,False,0.707,0.893,7,-7.449,1,0.0543,0.00712,0.819,0.0802,0.159,130.009,4.0,techno,High Energy
109299,2Oc91MmNBv4bTvSBtN7iMQ,Tommyknocker;Sunbeam;Traxtorm Legends,Traxtorm Legends @ Thunderdome 2017,Twisted world - The Viper Mashup mix - Traxtorm Legends Rebuild,33,201541,False,0.477,0.836,1,-12.709,0,0.256,0.0655,0.177,0.196,0.296,158.053,4.0,techno,High Energy
109303,4J8yNRPLsdfO1jFgt1ZM5u,Corvad,Prime,Tesla,49,326869,False,0.576,0.935,7,-6.092,1,0.0623,0.000908,0.869,0.623,0.169,104.964,4.0,techno,High Energy
109309,0fFArs57TxRy5iWTW9ZzhB,Alexander Alar;Bakhova,Mumbai,Mumbai,27,511529,False,0.755,0.818,5,-7.196,1,0.0425,0.00117,0.823,0.0947,0.0852,121.999,4.0,techno,High Energy
109311,55vAraLCIsYMnakMHUUgvB,SNAP!,Rhythm Is a Dancer 2008,Rhythm Is a Dancer (12'' Version),20,316138,False,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254,4.0,techno,High Energy
109312,5tfqO6elC42ZwXfIN1aSDk,Jamie Jones;AMÉMÉ,Pliva,Pliva,51,244570,False,0.667,0.886,1,-6.999,1,0.0516,0.00306,0.531,0.0523,0.774,123.007,4.0,techno,High Energy
109317,5cWtZM21FH4YL0aWq3Syfv,Patrice Bäumel;Adana Twins,Roar (Adana Twins Remix),Roar - Adana Twins Remix,45,493580,False,0.803,0.871,8,-6.326,0,0.0542,0.0126,0.814,0.0908,0.0407,123.01,4.0,techno,High Energy
109323,2VraIbWVrzPs2YwGzjNPE3,KAS:ST;Anyma;Kevin de Vries,A Magic World (Remixes),"Outomorrow - Anyma, Kevin de Vries Remix",47,301422,False,0.679,0.82,0,-8.343,1,0.045,0.0147,0.87,0.105,0.166,125.992,4.0,techno,High Energy
109325,6E1VvKBTi0FtLhE8b6GxbE,Maceo Plex;Faithless,Insomnia 2021,Insomnia 2021 - Epic Edit,54,288238,False,0.643,0.968,4,-5.323,0,0.0589,0.029,0.0426,0.0994,0.23,126.028,4.0,techno,High Energy
109328,0esqnRo6slUc3hjqppnVAn,Stephan Jolk,About My Dreams,About My Dreams,44,320000,False,0.594,0.826,4,-7.117,0,0.043,0.000161,0.872,0.0932,0.0632,126.007,4.0,techno,High Energy
109332,1wbeMddb6T2wrMKAmOEHbt,The Reason Y,029,029,31,446127,False,0.713,0.964,7,-8.399,1,0.0413,7.1e-05,0.683,0.0946,0.146,132.994,4.0,techno,High Energy
109333,144adL7pGHEWRwute2wxzZ,The Prodigy,Invaders Must Die,Omen,59,216026,False,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,4.0,techno,High Energy
109335,4qS3mEHU5ZS9etzvISnbhU,Kyoko Koizumi,渚のはいから人魚,渚のはいから人魚,31,249967,False,0.727,0.905,0,-5.853,1,0.0745,0.014,4.85E-6,0.0735,0.763,154.866,4.0,techno,High Energy
109341,6v7ap2rz80edbctZ75UFd6,Kyoko Koizumi,ザ・ベスト,なんてったってアイドル,32,251626,False,0.588,0.97,7,-8.125,1,0.0751,0.11,5.53E-4,0.986,0.576,165.855,4.0,techno,High Energy
109343,2EPVEQ8ITYjNXmT8FEUoxH,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,Strawberry Time,32,267160,False,0.59,0.825,10,-7.265,1,0.0359,0.555,0.0468,0.0984,0.432,132.88,4.0,techno,High Energy
109344,1F7w5gUe3sHPuzqgg3hefJ,Pig&Dan,Techno Top 50: Edition 2022,Madness,0,382577,False,0.786,0.866,0,-10.324,1,0.08,3.34e-05,0.901,0.104,0.0475,133.001,4.0,techno,High Energy
109345,5tzcReCKuj6qYbQQVS0ehG,UMEK,Cryptic Speech EP,Cryptic Speech - Original Mix,50,354503,False,0.741,0.948,2,-4.822,1,0.0439,0.00398,0.827,0.103,0.177,131.011,4.0,techno,High Energy
109346,6auyvMZw6I3xcYezos5FOz,Kyoko Koizumi;野村義男Band,KYON3~KOIZUMI the Great 51~,学園天国,32,191153,False,0.445,0.969,9,-3.649,1,0.163,0.00296,3.57E-4,0.407,0.42,175.724,4.0,techno,High Energy
109347,1WheyFsHUcBWQ33WNHcZdI,Laurent Garnier,Tsugi Club,Wake Up,1,457344,False,0.674,0.952,9,-6.386,0,0.0515,0.0572,0.562,0.072,0.518,135.716,4.0,techno,High Energy
109349,6YpohlI5ElexpXcBy5oPKW,Laurent Garnier,Technics : Techno,Wake Up,0,459471,False,0.692,0.942,9,-7.741,0,0.0549,0.0709,0.772,0.0577,0.604,135.725,4.0,techno,High Energy
109350,4jHiBP6xFggG8uUuc7u0WE,Jamie Jones;The Martinez Brothers,Bappi,Bappi,44,354378,False,0.787,0.842,1,-7.295,1,0.0473,1.66e-05,0.86,0.0729,0.127,127.992,4.0,techno,High Energy
109354,33hE5vpDdMZLm6J3dEMcpc,Khainz,Running High,Running High,37,381639,False,0.771,0.809,11,-6.476,0,0.0523,7.58e-05,0.851,0.103,0.0382,121.995,4.0,techno,High Energy
109355,4Gd6yYZtA0U0fQbphXZGWI,Gesaffelstein,Conspiracy Pt.2,Viol,51,343878,False,0.597,0.84,7,-6.964,1,0.0377,7.65e-05,0.828,0.55,0.201,108.993,4.0,techno,High Energy
109357,5I5IM7X9IILbuPoYonLKfv,Alan Fitzpatrick;Reset Robot,Lotus,Lotus,39,272250,False,0.583,0.905,2,-5.781,1,0.0352,0.000923,0.909,0.111,0.0346,134.998,4.0,techno,High Energy
109359,0gRhXiFgrIz8OfSW4up1k1,SNAP!,The Power,"\"The Power (7\"\" Version)\"",19,227030,False,0.747,0.878,0,-7.637,1,0.0655,0.0449,0.00402,0.206,0.701,108.891,4.0,techno,High Energy
109360,0wYVNC09iLBVIqHB07Hckt,ATB,No Silence,Ecstasy,54,261093,False,0.658,0.878,8,-6.834,0,0.0346,0.135,0.591,0.0948,0.907,130.009,4.0,techno,High Energy
109362,2xXGacGwLPVdSHnCqoIfAX,Matteo Vitanza,Cosmic Error,Cosmic Error - Original Mix,30,239696,False,0.694,0.832,1,-6.657,1,0.0313,0.00116,0.869,0.474,0.14,132.993,4.0,techno,High Energy
109365,6VEnH42ISpTrCbvzbYFRuh,Lilly Palmer,We Control,Resistance,51,207441,False,0.617,0.872,7,-8.602,1,0.0428,0.00359,0.889,0.119,0.492,133.011,4.0,techno,High Energy
109369,2LPwQCwT2o06dx2P1qDizN,Amelie Lens;Joyhauser,Hypnotized,Hypnotized - Joyhauser Remix,48,401626,False,0.635,0.859,7,-6.897,1,0.0447,0.00344,0.869,0.537,0.208,131.001,4.0,techno,High Energy
109371,5qRRnuJuzSzGOCAbCCeuqn,Alexander Alar;Sonita,Tokyo,Tokyo,34,445052,False,0.789,0.853,10,-6.294,0,0.0485,0.000345,0.818,0.0431,0.317,122.003,4.0,techno,High Energy
109372,43wAEql15k2lLyDC568uTE,andhim,Nice to Meet You,Nice to Meet You,49,373487,False,0.576,0.935,0,-9.611,0,0.0355,0.000938,0.865,0.126,0.0384,123.997,4.0,techno,High Energy
109373,40aG6sP7TMy3x1J1zGW8su,Cascada;KYANU,Nightcore,Everytime We Touch - Nightcore & KYANU Edit,54,148478,False,0.517,0.962,0,-6.391,1,0.102,0.0126,0.00125,0.436,0.546,177.641,4.0,techno,High Energy
109374,5UtKxxlSjyGoY1bODWBv05,Layton Giordani,New Generation,New Generation,48,284307,False,0.761,0.898,6,-3.727,0,0.0415,0.00138,0.685,0.115,0.0896,130.005,4.0,techno,High Energy
109375,49tMnLt1iXNT6QBOsepFyg,Josement;Chris Lake,All Night Alone (Chris Lake Edit),All Night Alone - Chris Lake Edit,55,179304,False,0.804,0.857,1,-6.814,1,0.118,0.0534,0.824,0.086,0.848,126.001,4.0,techno,High Energy
109377,0QZdbOtajbimysXPJDkU3H,Claptone;Mylo,Drop The Pressure,Drop The Pressure,56,180990,True,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,4.0,techno,High Energy
109379,5F9jisEWYYQc2jA0zT0GEy,Stylo;Space Motion,Yeke Yeke,Yeke Yeke - Radio Edit,42,232131,False,0.724,0.819,10,-6.109,1,0.0476,0.00835,0.501,0.213,0.581,121.968,4.0,techno,High Energy
109384,4qPIWtGlrzDU26CyxGdkns,Charlotte de Witte,Universal Consciousness EP,Kali,49,421481,False,0.775,0.971,10,-7.204,1,0.0538,0.00471,0.854,0.0719,0.261,138.008,4.0,techno,High Energy
109387,6qr0PaTKHYx91UPfMTQxdM,Boris Brejcha,Up Down Jumper,Keep Rollin,46,480000,False,0.74,0.876,8,-8.691,1,0.0563,0.00154,0.868,0.0993,0.173,124.995,4.0,techno,High Energy
109388,46musX0gdikT9TWkzvs6fC,Marc Acardipane;Da TMC,The Most Famous Unknown - Expansion Pack 4,Don't Touch That Stereo (Extended Mix) - Remastered,30,393312,False,0.683,0.894,8,-5.902,1,0.133,0.0276,0.336,0.328,0.174,141.989,4.0,techno,High Energy
109389,7fiOV7gIWSxDReG5C9HEzy,Cosmic Boys,"Monosphere, Vol. 5",Don't Loose Control,0,373953,False,0.789,0.883,5,-4.552,1,0.0635,0.000309,0.917,0.065,0.363,128.992,4.0,techno,High Energy
109391,6baNApA1wwoJw54LHnVNSu,Mark Broom;Absent,EPM Selected Vol.8,Myth - Absent Remix,0,429169,False,0.596,0.931,0,-10.893,1,0.0608,0.0222,0.881,0.111,0.0698,130.009,4.0,techno,High Energy
109392,4m6JdrQrSbSnjYc89qKvEj,Charly Lownoise & Mental Theo,Last Goodbye,Last Goodbye - Happy Mix,30,175084,False,0.53,0.955,0,-5.674,0,0.0444,0.00609,3.41E-4,0.0756,0.351,170.097,4.0,techno,High Energy
109394,1hlLvcHVjWn0pp5NgyHLBE,Cosmic Boys,Techno Top 50: Edition 2022,Arkenstone - Edit,0,405374,False,0.758,0.926,0,-4.059,1,0.0757,0.000323,0.885,0.0662,0.101,130.004,4.0,techno,High Energy
109395,0tBuO4V9Q21ZiQo9mAE4aA,Cosmic Boys,Ibiza Techno Top 50 : 2022. 2 - the Closing,Arkenstone - Edit,0,405374,False,0.758,0.926,0,-4.059,1,0.0757,0.000323,0.885,0.0662,0.101,130.004,4.0,techno,High Energy
109396,0fNjlceNOHc5q5oaOfmhFR,Scooter,20 Years of Hardcore (Remastered),Shake That!,31,196480,False,0.56,0.967,8,-5.115,1,0.079,0.000302,0.186,0.365,0.619,130.044,4.0,techno,High Energy
109397,0I10YQIht7W3fPvLlhQvkL,Scooter,Scooter Forever,In Rave We Trust - Amateur Hour,31,195146,False,0.567,0.915,7,-5.762,0,0.0315,0.00094,0.377,0.292,0.546,145.018,4.0,techno,High Energy
109398,4KPOnAujsjHJA8rKW658kX,Extrawelt,Viaggi Astrali 2,Wasteland,0,301002,False,0.793,0.853,2,-10.105,1,0.0562,0.0155,0.895,0.109,0.0372,128.009,4.0,techno,High Energy
109399,0LLSbgziqsZ4yOMwE2W5Vz,Extrawelt,Techno Top 50: Edition 2022,Knackfrisch,0,314217,False,0.789,0.976,1,-5.678,1,0.0732,0.00069,0.871,0.0954,0.148,130.003,4.0,techno,High Energy
109400,15licm1kGcle1EmWWuLRHI,Avoure,Aura (Edit),Aura,42,268231,False,0.611,0.84,1,-6.886,0,0.0316,0.000492,0.917,0.102,0.272,122.982,4.0,techno,High Energy
109401,2d9EgBM9F09IkEG8t9T6L8,Darren Styles;TNT,DLMD,DLMD,59,160212,False,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,4.0,techno,High Energy
109404,0qP89hbMRlounSq9QDSK6v,Christian Cambas;T78,The Outsiders,The Outsiders - T78 Remix,55,313700,False,0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,4.0,techno,High Energy
109407,7IgA0pcFcslMMsBZsDnWaX,Tomcraft;MOGUAI;ILIRA,Happiness,Happiness,48,150486,False,0.636,0.841,0,-5.28,0,0.169,0.0983,2.48E-5,0.136,0.298,123.913,4.0,techno,High Energy
109408,3uz86uuWkk7oyJs5pOTN3b,Vanita,Postquam,Postquam,46,498419,False,0.635,0.808,6,-9.818,0,0.0399,0.00172,0.667,0.084,0.037,124.019,4.0,techno,High Energy
109409,2sEeRKHVONJGERCwKCW2ix,Gammer,THE DROP,THE DROP,43,232158,True,0.565,0.988,9,-1.448,1,0.145,0.00664,0.0508,0.0935,0.0316,150.05,4.0,techno,High Energy
109411,2jJIxT6WAIVWzDo3Ou53Q0,Gesaffelstein,Aleph,Pursuit,51,247603,False,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3.0,techno,High Energy
109413,2YvcZ3xSlSLFEuDLybGzDb,Deniz Koyu,Lost Soul,Lost Soul,44,230624,False,0.567,0.877,4,-3.214,1,0.0314,0.00166,3.42E-4,0.0992,0.341,125.007,4.0,techno,High Energy
109416,6MZ7wWLT1jd2oF21p3TPKl,Carbon;Lampe,Driving Mad,Driving Mad,42,360007,False,0.8,0.836,2,-7.413,1,0.0562,0.00051,0.846,0.0763,0.08,127.015,4.0,techno,High Energy
109418,0eJInRAV3YR0xRNGsk5Ty7,Space 92,Colonia EP,Colonia,47,234546,False,0.67,0.969,6,-4.975,1,0.0586,0.00132,0.86,0.0848,0.199,131.998,4.0,techno,High Energy
109422,53cLYZSnsw7BeJybRHPlox,Reinier Zonneveld,Move Your Body To The Beat,Move Your Body To The Beat,58,183333,False,0.866,0.828,8,-8.704,1,0.203,0.203,0.527,0.123,0.543,133.004,4.0,techno,High Energy
109423,5jBURWr88ObwwIhyL3PKdf,Seiko Matsuda,Strawberry Time,Strawberry Time (オリジナル・カラオケ),31,241053,False,0.613,0.88,10,-7.322,0,0.0278,0.0588,0.876,0.34,0.625,133.059,4.0,techno,High Energy
109424,2zpIU1OroZ3mUzrnYqoLBa,Cosmic Gate;Diana Miro,Hear Me Out,Hear Me Out,49,279555,False,0.524,0.894,9,-5.214,0,0.0378,0.00685,0.226,0.156,0.134,122.97,4.0,techno,High Energy
109427,47F2hfDB2JbfapBJjIzIP3,Styles & Breeze,Skydivin',You're My Angel,47,314653,False,0.489,0.985,7,-4.435,1,0.0456,0.0145,0.525,0.146,0.0489,144.011,4.0,techno,High Energy
109429,0F5DJA5gUkR9YSPIP1lCl2,MOGUAI;Benny Benassi;Kryder,ACIIID (Kryder x Benny Benassi Remix),ACIIID - Kryder x Benny Benassi Remix,53,172913,False,0.593,0.96,10,-4.896,0,0.07,0.0431,0.766,0.245,0.448,126.998,4.0,techno,High Energy
109431,1M3Im6Xjl0QUKbP9VAXxVf,La Bouche,Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton),Sweet Dreams,57,204586,False,0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4.0,techno,High Energy
109432,1oOOiIOR4OXntHkpSvytwb,York;Scot & Millfield,The Awakening (2020 Edit),The Awakening - 2020 Edit,51,212015,False,0.848,0.87,11,-4.014,0,0.0395,0.172,0.795,0.247,0.25,120.013,4.0,techno,High Energy
109434,0uXKvyCtukUSVFfHo7YFdV,The Viper;Korsakoff,Temptation,Temptation - Original Mix,30,268279,True,0.566,0.963,0,-3.439,1,0.0903,0.132,4.57E-6,0.379,0.38,160.068,4.0,techno,High Energy
109441,14NpvXesWBABlBvKhrZg53,Moonbootica,"Best of Kittball, Vol. 6",Zeus,0,201541,False,0.781,0.816,7,-8.448,1,0.0832,0.000414,0.685,0.0979,0.793,122.002,4.0,techno,High Energy
109442,44l1XP0GIVJtE4MCHIv9b3,Captain Jack,Greatest Hits,Captain Jack - Short Mix,31,248533,False,0.667,0.999,1,-4.375,0,0.0828,0.0726,4.16E-5,0.238,0.566,149.875,4.0,techno,High Energy
109443,73bk8wlvLeAJyhoeIxMySi,Promo,Analog Mind in a Digital World,Een en Al Blijheid,31,231586,False,0.404,0.906,11,-4.827,0,0.56,0.166,0.0,0.055,0.435,194.844,4.0,techno,High Energy
109445,7wWXKqpLayBT6dZkeiMSle,Moonbootica,Ibiza Techno Top 50 : 2022. 2 - the Closing,Say More,0,341670,False,0.8,0.841,6,-7.391,0,0.0646,6.71e-05,0.564,0.0366,0.763,124.003,4.0,techno,High Energy
109446,5PMfj1XAp1t4yhRJdl4QmZ,Dusty Kid,Viaggi Astrali 2,Here Comes the Techno,0,427386,False,0.721,0.92,1,-8.355,0,0.0554,0.0151,3.94E-6,0.0911,0.113,128.003,4.0,techno,High Energy
109447,7iW8xGGEHZFMcyBdWlAsIX,Nosferatu,Demonic Playgrounds,A Sinner’s Descent,31,199782,False,0.245,0.974,1,-1.413,1,0.436,0.171,4.97E-5,0.35,0.162,184.986,4.0,techno,High Energy
